gc_date,market,code,name,gc_price,d5_price,d5_pct,d10_price,d10_pct,d20_price,d20_pct
2026-06-29,SP500,AMH,American Homes 4 Rent,34.09,33.76,-0.97,33.8,-0.85,,
2026-06-29,SP500,INVH,Invitation Homes,30.46,30.02,-1.44,30.11,-1.15,,
2026-06-29,SP500,JKHY,Jack Henry & Associates,135.0,146.38,8.43,150.73,11.65,,
2026-06-29,SP500,AOS,A.O. Smith,61.72,62.45,1.18,59.53,-3.55,,
2026-06-29,SP500,STE,STERIS plc,215.67,213.28,-1.11,217.05,0.64,,
2026-06-29,SP500,UDR,UDR Inc.,39.98,40.96,2.45,40.18,0.5,,
2026-06-29,SP500,CPT,Camden Property Trust,116.31,116.95,0.55,114.19,-1.82,,
2026-06-29,SP500,ESS,Essex Property Trust,295.34,298.0,0.9,297.48,0.72,,
2026-06-29,SP500,REG,Regency Centers,81.81,79.84,-2.41,79.94,-2.29,,
2026-06-29,SP500,VEEV,Veeva Systems,171.36,192.01,12.05,196.81,14.85,,
2026-06-30,JPX400,1419.T,タマホーム,3030.0,3005.0,-0.83,2981.0,-1.62,,
2026-06-30,JPX400,2124.T,JAC Recruitment,854.0,877.0,2.69,903.0,5.74,,
2026-06-30,JPX400,2371.T,カカクコム,3390.0,3650.0,7.67,3600.0,6.19,,
2026-06-30,JPX400,2433.T,博報堂DYホールディングス,1146.5,1222.0,6.59,1222.0,6.59,,
2026-06-30,JPX400,2914.T,日本たばこ産業,6012.0,6202.0,3.16,6110.0,1.63,,
2026-06-30,JPX400,3064.T,MonotaRO,1855.5,1978.0,6.6,1950.0,5.09,,
2026-06-30,JPX400,3231.T,野村不動産HD,933.4,948.3,1.6,951.6,1.95,,
2026-06-30,JPX400,3291.T,飯田グループHD,2183.0,2236.0,2.43,2237.0,2.47,,
2026-06-30,JPX400,3382.T,セブン&アイHD,1957.0,2030.0,3.73,1964.0,0.36,,
2026-06-30,JPX400,3626.T,TIS,3167.0,3492.0,10.26,3411.0,7.7,,
2026-06-30,JPX400,3697.T,SHIFT,674.0,678.9,0.73,701.9,4.14,,
2026-06-30,JPX400,3923.T,ラクス,945.2,1021.5,8.07,1014.5,7.33,,
2026-06-30,JPX400,4503.T,アステラス製薬,2175.0,2146.5,-1.31,2142.0,-1.52,,
2026-06-30,JPX400,4689.T,LINEヤフー,433.8,449.2,3.55,446.0,2.81,,
2026-06-30,JPX400,4704.T,トレンドマイクロ,5982.0,6242.0,4.35,6391.0,6.84,,
2026-06-30,JPX400,4768.T,大塚商会,2773.5,2951.5,6.42,2927.0,5.53,,
2026-06-30,JPX400,4816.T,東映アニメーション,2434.0,2647.0,8.75,2679.0,10.07,,
2026-06-30,JPX400,4911.T,資生堂,2618.0,2787.0,6.46,2984.5,14.0,,
2026-06-30,JPX400,5344.T,MARUWA,70800.0,59120.0,-16.5,62910.0,-11.14,,
2026-06-30,JPX400,6101.T,ツガミ,8030.0,7010.0,-12.7,7570.0,-5.73,,
2026-06-30,JPX400,6701.T,日本電気（NEC）,3925.0,4349.0,10.8,4270.0,8.79,,
2026-06-30,JPX400,6758.T,ソニーグループ,3280.0,3468.0,5.73,3389.0,3.32,,
2026-06-30,JPX400,7532.T,パン・パシフィック・インターナショナルHD,823.0,873.2,6.1,858.5,4.31,,
2026-06-30,JPX400,7716.T,ナカニシ,2990.0,3000.0,0.33,3060.0,2.34,,
2026-06-30,JPX400,7744.T,ノーリツ鋼機,2016.0,1994.0,-1.09,2006.0,-0.5,,
2026-06-30,JPX400,8020.T,兼松,2061.5,2064.5,0.15,2126.5,3.15,,
2026-06-30,JPX400,8227.T,しまむら,3340.0,3454.0,3.41,3329.0,-0.33,,
2026-06-30,JPX400,8252.T,丸井グループ,2864.5,2996.5,4.61,2993.0,4.49,,
2026-06-30,JPX400,8572.T,アコム,453.8,486.3,7.16,488.5,7.65,,
2026-06-30,JPX400,8802.T,三菱地所,4145.0,4267.0,2.94,4261.0,2.8,,
2026-06-30,JPX400,8804.T,東京建物,3296.0,3404.0,3.28,3430.0,4.07,,
2026-06-30,JPX400,8830.T,住友不動産,3741.0,3848.0,2.86,3870.0,3.45,,
2026-06-30,JPX400,9006.T,京浜急行電鉄,1472.5,1550.0,5.26,1573.0,6.83,,
2026-06-30,JPX400,9024.T,西武HD,3173.0,3600.0,13.46,3542.0,11.63,,
2026-06-30,JPX400,9101.T,日本郵船,5216.0,5356.0,2.68,5614.0,7.63,,
2026-06-30,JPX400,9433.T,KDDI,2745.0,2808.0,2.3,2852.5,3.92,,
2026-06-30,JPX400,9759.T,NSD,2465.0,2663.5,8.05,2690.0,9.13,,
2026-06-30,JPX400,9962.T,ミスミグループ本社,3994.0,3899.0,-2.38,3854.0,-3.51,,
2026-06-30,SP500,MA,Mastercard,509.64,531.62,4.31,nan,nan,,
2026-06-30,SP500,RTX,RTX Corporation,187.33,200.85,7.22,nan,nan,,
2026-06-30,SP500,PM,Philip Morris,182.87,187.79,2.69,nan,nan,,
2026-06-30,SP500,IBM,IBM,278.0,306.13,10.12,nan,nan,,
2026-06-30,SP500,UNP,Union Pacific,272.7,283.12,3.82,nan,nan,,
2026-06-30,SP500,LOW,Lowe's,219.65,220.9,0.57,nan,nan,,
2026-06-30,SP500,BMY,Bristol-Myers Squibb,58.56,57.97,-1.01,nan,nan,,
2026-06-30,SP500,HCA,HCA Healthcare,392.33,423.11,7.85,nan,nan,,
2026-06-30,SP500,CRWD,CrowdStrike,742.91,194.62,-73.8,210.73,-71.63,,
2026-06-30,SP500,CMCSA,Comcast,24.22,23.41,-3.34,nan,nan,,
2026-06-30,SP500,ADP,Automatic Data Processing,224.97,245.6,9.17,nan,nan,,
2026-06-30,SP500,UPS,United Parcel Service,108.01,111.96,3.66,nan,nan,,
2026-06-30,SP500,MSI,Motorola Solutions,412.6,424.21,2.81,nan,nan,,
2026-06-30,SP500,ORLY,O'Reilly Automotive,90.16,86.65,-3.89,nan,nan,,
2026-06-30,SP500,MDLZ,Mondelez International,60.15,60.22,0.12,nan,nan,,
2026-06-30,SP500,PSX,Phillips 66,174.05,178.84,2.75,201.45,15.74,,
2026-06-30,SP500,MPC,Marathon Petroleum,259.22,266.33,2.74,nan,nan,,
2026-06-30,SP500,AZO,AutoZone,3153.62,3074.86,-2.5,nan,nan,,
2026-06-30,SP500,DDOG,Datadog,248.57,256.81,3.31,270.73,8.91,,
2026-06-30,SP500,YUM,Yum! Brands,158.24,167.49,5.85,nan,nan,,
2026-06-30,SP500,HSY,Hershey,181.58,175.95,-3.1,nan,nan,,
2026-06-30,SP500,CMG,Chipotle Mexican Grill,32.97,34.35,4.19,nan,nan,,
2026-06-30,SP500,EBAY,eBay,110.8,114.71,3.53,nan,nan,,
2026-06-30,SP500,VICI,VICI Properties,27.18,26.77,-1.51,26.28,-3.31,,
2026-06-30,SP500,TROW,T. Rowe Price,114.38,120.16,5.05,nan,nan,,
2026-06-30,SP500,TYL,Tyler Technologies,290.75,321.45,10.56,nan,nan,,
2026-06-30,SP500,CLX,Clorox,97.09,97.41,0.33,nan,nan,,
2026-06-30,SP500,GPN,Global Payments,71.12,77.59,9.1,nan,nan,,
2026-06-30,SP500,KHC,Kraft Heinz,24.19,25.3,4.59,25.08,3.68,,
2026-06-30,SP500,CPB,Campbell Soup,23.01,22.9,-0.48,nan,nan,,
2026-06-30,SP500,REXR,Rexford Industrial Realty,34.2,34.34,0.41,35.51,3.83,,
2026-06-30,SP500,FFIV,F5 Inc.,410.56,417.11,1.6,nan,nan,,
2026-06-30,SP500,TFX,Teleflex,127.49,133.54,4.75,nan,nan,,
2026-06-30,SP500,RGA,Reinsurance Group,214.84,230.22,7.16,nan,nan,,
2026-06-30,SP500,MGM,MGM Resorts,49.69,46.64,-6.14,nan,nan,,
2026-06-30,SP500,VRSK,Verisk Analytics,179.21,192.25,7.28,nan,nan,,
2026-06-30,SP500,MAN,ManpowerGroup,35.92,39.34,9.52,nan,nan,,
2026-06-30,SP500,CDW,CDW Corporation,139.82,139.23,-0.42,139.38,-0.31,,
2026-06-30,SP500,SNOW,Snowflake,251.65,262.74,4.41,275.94,9.65,,
2026-06-30,SP500,NET,Cloudflare,243.76,268.83,10.28,281.75,15.59,,
2026-06-30,SP500,SFM,Sprouts Farmers Market,81.85,84.09,2.74,75.35,-7.94,,
2026-06-30,SP500,BJ,BJ's Wholesale Club,89.34,87.52,-2.04,89.71,0.41,,
2026-07-01,JPX400,1719.T,安藤・間,1769.5,1824.0,3.08,1814.5,2.54,,
2026-07-01,JPX400,1802.T,大林組,3247.0,3249.0,0.06,3241.0,-0.18,,
2026-07-01,JPX400,2146.T,UTグループ,173.0,177.0,2.31,180.0,4.05,,
2026-07-01,JPX400,2802.T,味の素,6175.0,5721.0,-7.35,5361.0,-13.18,,
2026-07-01,JPX400,3092.T,ZOZO,1122.5,1174.5,4.63,1186.5,5.7,,
2026-07-01,JPX400,3289.T,東急不動産HD,1285.0,1307.0,1.71,1331.5,3.62,,
2026-07-01,JPX400,3861.T,王子HD,794.6,824.8,3.8,838.7,5.55,,
2026-07-01,JPX400,4188.T,三菱ケミカルグループ,1115.0,1167.5,4.71,1202.5,7.85,,
2026-07-01,JPX400,4307.T,野村総合研究所,4551.0,5018.0,10.26,5100.0,12.06,,
2026-07-01,JPX400,4568.T,第一三共,2578.5,2733.0,5.99,2746.5,6.52,,
2026-07-01,JPX400,4751.T,サイバーエージェント,1367.5,1497.5,9.51,1494.5,9.29,,
2026-07-01,JPX400,5108.T,ブリヂストン,3402.0,3572.0,5.0,3705.0,8.91,,
2026-07-01,JPX400,5334.T,日本特殊陶業,10785.0,10485.0,-2.78,9990.0,-7.37,,
2026-07-01,JPX400,6273.T,SMC,75190.0,72020.0,-4.22,73430.0,-2.34,,
2026-07-01,JPX400,6315.T,TOWA,3540.0,2993.0,-15.45,3165.0,-10.59,,
2026-07-01,JPX400,6323.T,ローツェ,5080.0,4586.0,-9.72,4676.0,-7.95,,
2026-07-01,JPX400,6383.T,ダイフク,7361.0,6766.0,-8.08,6573.0,-10.71,,
2026-07-01,JPX400,6465.T,ホシザキ,5328.0,5550.0,4.17,5277.0,-0.96,,
2026-07-01,JPX400,6702.T,富士通,3237.0,3392.0,4.79,3257.0,0.62,,
2026-07-01,JPX400,6976.T,太陽誘電,22655.0,14680.0,-35.2,12525.0,-44.71,,
2026-07-01,JPX400,7148.T,FPG,1531.0,1552.0,1.37,1569.0,2.48,,
2026-07-01,JPX400,7453.T,良品計画,3472.0,3752.0,8.06,4370.0,25.86,,
2026-07-01,JPX400,7564.T,ワークマン,6550.0,5950.0,-9.16,5670.0,-13.44,,
2026-07-01,JPX400,7599.T,IDOM,1392.0,1414.0,1.58,1297.0,-6.82,,
2026-07-01,JPX400,7729.T,東京精密,20920.0,18105.0,-13.46,18850.0,-9.89,,
2026-07-01,JPX400,8035.T,東京エレクトロン,78800.0,71060.0,-9.82,70890.0,-10.04,,
2026-07-01,JPX400,8056.T,BIPROGY,4216.0,4606.0,9.25,4634.0,9.91,,
2026-07-01,JPX400,8060.T,キヤノンMJ,3391.0,3545.0,4.54,3516.0,3.69,,
2026-07-01,JPX400,8078.T,阪和興業,1700.0,1715.0,0.88,1684.0,-0.94,,
2026-07-01,JPX400,8111.T,ゴールドウイン,2189.0,2259.5,3.22,2276.0,3.97,,
2026-07-01,JPX400,8410.T,セブン銀行,279.8,293.3,4.82,303.3,8.4,,
2026-07-01,JPX400,8570.T,イオンフィナンシャルS,1470.5,1532.5,4.22,1536.5,4.49,,
2026-07-01,JPX400,8584.T,ジャックス,3560.0,3655.0,2.67,3745.0,5.2,,
2026-07-01,JPX400,8593.T,三菱HCキャピタル,1308.0,1372.0,4.89,1411.5,7.91,,
2026-07-01,JPX400,8604.T,野村HD,1439.5,1526.0,6.01,1609.0,11.77,,
2026-07-01,JPX400,8698.T,マネックスグループ,660.0,691.0,4.7,762.0,15.45,,
2026-07-01,JPX400,8801.T,三井不動産,1479.0,1522.0,2.91,1549.0,4.73,,
2026-07-01,JPX400,9119.T,飯野海運,1401.0,1505.0,7.42,1498.0,6.92,,
2026-07-01,JPX400,9766.T,コナミグループ,17475.0,18520.0,5.98,18225.0,4.29,,
2026-07-01,JPX400,9843.T,ニトリHD,2310.0,2426.0,5.02,2414.5,4.52,,
2026-07-01,SP500,AMD,AMD,580.91,517.41,-10.93,529.14,-8.91,,
2026-07-01,SP500,LIN,Linde,518.94,527.67,1.68,514.15,-0.92,,
2026-07-01,SP500,CRM,Salesforce,156.66,166.58,6.33,167.0,6.6,,
2026-07-01,SP500,APP,AppLovin,515.23,522.18,1.35,452.73,-12.13,,
2026-07-01,SP500,HON,Honeywell,223.9,220.36,-1.58,222.84,-0.47,,
2026-07-01,SP500,NOW,ServiceNow,99.28,107.78,8.56,104.73,5.49,,
2026-07-01,SP500,ADBE,Adobe,205.02,220.94,7.77,224.56,9.53,,
2026-07-01,SP500,AON,Aon,331.69,357.51,7.78,355.15,7.07,,
2026-07-01,SP500,PCAR,PACCAR,120.12,122.5,1.98,123.15,2.52,,
2026-07-01,SP500,ADSK,Autodesk,194.42,206.04,5.98,208.98,7.49,,
2026-07-01,SP500,FIS,Fidelity National Info,38.88,40.84,5.04,41.1,5.71,,
2026-07-01,SP500,EFX,Equifax,158.72,167.09,5.27,171.61,8.12,,
2026-07-01,SP500,FTV,Fortive,61.09,61.27,0.29,60.52,-0.93,,
2026-07-01,SP500,IFF,International Flavors,79.22,78.94,-0.35,75.31,-4.94,,
2026-07-01,SP500,GGG,Graco Inc.,75.61,73.23,-3.15,73.5,-2.79,,
2026-07-01,SP500,WDAY,Workday,122.42,137.88,12.63,141.82,15.85,,
2026-07-01,SP500,CF,CF Industries,108.26,117.02,8.09,117.82,8.83,,
2026-07-02,JPX400,1414.T,ショーボンドHD,1261.0,1264.0,0.24,1272.5,0.91,,
2026-07-02,JPX400,1721.T,コムシスHD,5527.0,5332.0,-3.53,5160.0,-6.64,,
2026-07-02,JPX400,1801.T,大成建設,14425.0,13950.0,-3.29,13340.0,-7.52,,
2026-07-02,JPX400,1812.T,鹿島建設,5992.0,5760.0,-3.87,5524.0,-7.81,,
2026-07-02,JPX400,2127.T,日本M&AセンターHD,649.4,676.7,4.2,672.2,3.51,,
2026-07-02,JPX400,2168.T,パソナグループ,1478.0,1532.0,3.65,1555.0,5.21,,
2026-07-02,JPX400,2317.T,システナ,406.0,422.0,3.94,418.0,2.96,,
2026-07-02,JPX400,2331.T,綜合警備保障,1076.5,1093.5,1.58,1132.5,5.2,,
2026-07-02,JPX400,2384.T,SBSホールディングス,4350.0,4155.0,-4.48,4560.0,4.83,,
2026-07-02,JPX400,3116.T,トヨタ紡織,2209.5,2178.5,-1.4,2215.0,0.25,,
2026-07-02,JPX400,3148.T,クリエイトSDHD,3255.0,3255.0,0.0,3340.0,2.61,,
2026-07-02,JPX400,3186.T,ネクステージ,4060.0,3485.0,-14.16,3515.0,-13.42,,
2026-07-02,JPX400,3436.T,SUMCO,4577.0,5244.0,14.57,3914.0,-14.49,,
2026-07-02,JPX400,3549.T,クスリのアオキHD,3690.0,3681.0,-0.24,3866.0,4.77,,
2026-07-02,JPX400,3659.T,ネクソン,2234.5,2282.0,2.13,2298.0,2.84,,
2026-07-02,JPX400,4403.T,日油,2732.0,2739.0,0.26,2714.5,-0.64,,
2026-07-02,JPX400,4543.T,テルモ,2214.5,2189.0,-1.15,2267.5,2.39,,
2026-07-02,JPX400,4612.T,日本ペイントHD,1068.0,1076.5,0.8,1096.5,2.67,,
2026-07-02,JPX400,4684.T,オービック,3936.0,4161.0,5.72,4267.0,8.41,,
2026-07-02,JPX400,4686.T,ジャストシステム,3775.0,3965.0,5.03,3805.0,0.79,,
2026-07-02,JPX400,4716.T,日本オラクル,8647.0,8680.0,0.38,8514.0,-1.54,,
2026-07-02,JPX400,5105.T,TOYO TIRE,3856.0,3905.0,1.27,4000.0,3.73,,
2026-07-02,JPX400,5301.T,東海カーボン,1734.5,1671.5,-3.63,1615.5,-6.86,,
2026-07-02,JPX400,6183.T,ベルシステム24 HD,1388.0,1358.0,-2.16,1388.0,0.0,,
2026-07-02,JPX400,6902.T,デンソー,1932.5,1933.5,0.05,1964.0,1.63,,
2026-07-02,JPX400,6971.T,京セラ,3887.0,3720.0,-4.3,3556.0,-8.52,,
2026-07-02,JPX400,7167.T,めぶきフィナンシャルG,1479.5,1539.5,4.06,1427.0,-3.55,,
2026-07-02,JPX400,7186.T,コンコルディアFG,1780.0,1870.0,5.06,1794.0,0.79,,
2026-07-02,JPX400,7203.T,トヨタ自動車,2793.0,2823.0,1.07,2899.5,3.81,,
2026-07-02,JPX400,7211.T,三菱自動車工業,328.9,361.8,10.0,380.4,15.66,,
2026-07-02,JPX400,7242.T,カヤバ,3990.0,4115.0,3.13,4195.0,5.14,,
2026-07-02,JPX400,7261.T,マツダ,1113.5,1117.5,0.36,1137.0,2.11,,
2026-07-02,JPX400,7270.T,SUBARU,2501.5,2492.5,-0.36,2534.0,1.3,,
2026-07-02,JPX400,8001.T,伊藤忠商事,1886.0,1884.0,-0.11,1902.5,0.87,,
2026-07-02,JPX400,8253.T,クレディセゾン,4519.0,4582.0,1.39,4570.0,1.13,,
2026-07-02,JPX400,8309.T,三井住友トラストHD,6260.0,6558.0,4.76,6450.0,3.04,,
2026-07-02,JPX400,8331.T,千葉銀行,2555.0,2753.5,7.77,2536.0,-0.74,,
2026-07-02,JPX400,8424.T,芙蓉総合リース,4181.0,4267.0,2.06,4345.0,3.92,,
2026-07-02,JPX400,8601.T,大和証券G本社,1647.0,1768.5,7.38,1779.5,8.04,,
2026-07-02,JPX400,8766.T,東京海上HD,7511.0,7609.0,1.3,7526.0,0.2,,
2026-07-02,JPX400,9041.T,近鉄グループHD,3373.0,3456.0,2.46,3475.0,3.02,,
2026-07-02,JPX400,9147.T,NIPPON EXPRESSホールディングス,5186.0,5323.0,2.64,5385.0,3.84,,
2026-07-02,JPX400,9432.T,NTT,146.1,147.6,1.03,151.1,3.42,,
2026-07-02,JPX400,9434.T,ソフトバンク,210.1,211.4,0.62,220.5,4.95,,
2026-07-02,JPX400,9684.T,スクウェア・エニックスHD,2496.0,2571.5,3.02,2551.0,2.2,,
2026-07-02,SP500,META,Meta Platforms,612.91,631.48,3.03,664.54,8.42,,
2026-07-02,SP500,TSLA,Tesla,425.3,406.55,-4.41,391.06,-8.05,,
2026-07-02,SP500,LMT,Lockheed Martin,521.82,518.26,-0.68,513.52,-1.59,,
2026-07-02,SP500,SPGI,S&P Global,414.97,432.96,4.34,457.38,10.22,,
2026-07-02,SP500,INTU,Intuit,267.08,273.38,2.36,294.79,10.38,,
2026-07-02,SP500,GD,General Dynamics,362.86,374.6,3.24,368.82,1.64,,
2026-07-02,SP500,MCO,Moody's,468.38,487.02,3.98,519.02,10.81,,
2026-07-02,SP500,CTAS,Cintas,174.23,177.69,1.99,206.25,18.38,,
2026-07-02,SP500,ELV,Elevance Health,416.19,420.39,1.01,372.85,-10.41,,
2026-07-02,SP500,APD,Air Products,306.4,295.85,-3.44,297.29,-2.97,,
2026-07-02,SP500,NTRS,Northern Trust,175.6,182.86,4.13,188.52,7.36,,
2026-07-02,SP500,OMC,Omnicom Group,76.11,80.83,6.2,84.17,10.59,,
2026-07-02,SP500,PRU,Prudential Financial,111.07,115.0,3.54,118.25,6.46,,
2026-07-02,SP500,SUI,Sun Communities,120.78,118.74,-1.69,121.97,0.99,,
2026-07-02,SP500,ALGN,Align Technology,181.49,178.17,-1.83,178.41,-1.7,,
2026-07-02,SP500,FNF,Fidelity National Financial,47.93,49.16,2.57,51.96,8.41,,
2026-07-02,SP500,PTC,PTC Inc.,119.78,123.79,3.35,127.36,6.33,,
2026-07-02,SP500,EPAM,EPAM Systems,85.24,87.29,2.4,87.67,2.85,,
2026-07-02,SP500,NWSA,News Corp A,25.78,27.49,6.63,28.69,11.29,,
2026-07-02,SP500,FOXA,Fox Corporation A,54.13,53.74,-0.72,56.81,4.95,,
2026-07-02,SP500,FOX,Fox Corporation B,48.42,48.44,0.04,51.08,5.49,,
2026-07-03,JPX400,3405.T,クラレ,1727.0,1696.0,-1.8,1774.0,2.72,,
2026-07-03,JPX400,4507.T,塩野義製薬,2869.0,2818.0,-1.78,2876.0,0.24,,
2026-07-03,JPX400,4519.T,中外製薬,7642.0,7230.0,-5.39,7325.0,-4.15,,
2026-07-03,JPX400,5101.T,横浜ゴム,7833.0,7443.0,-4.98,7563.0,-3.45,,
2026-07-03,JPX400,5110.T,住友ゴム工業,2246.0,2188.0,-2.58,2222.5,-1.05,,
2026-07-03,JPX400,5334.T,日本特殊陶業,10990.0,10245.0,-6.78,9358.0,-14.85,,
2026-07-03,JPX400,5411.T,JFEホールディングス,1600.0,1626.5,1.66,1697.5,6.09,,
2026-07-03,JPX400,5444.T,大和工業,12480.0,12625.0,1.16,12785.0,2.44,,
2026-07-03,JPX400,6268.T,ナブテスコ,5655.0,5089.0,-10.01,4771.0,-15.63,,
2026-07-03,JPX400,6315.T,TOWA,3335.0,3155.0,-5.4,2791.0,-16.31,,
2026-07-03,JPX400,6323.T,ローツェ,4940.0,4684.0,-5.18,4403.0,-10.87,,
2026-07-03,JPX400,6586.T,マキタ,5993.0,5548.0,-7.43,5568.0,-7.09,,
2026-07-03,JPX400,6632.T,JVCケンウッド,1131.5,1135.0,0.31,1133.5,0.18,,
2026-07-03,JPX400,6645.T,オムロン,6056.0,5623.0,-7.15,5309.0,-12.33,,
2026-07-03,JPX400,6724.T,セイコーエプソン,2807.0,2790.5,-0.59,2813.5,0.23,,
2026-07-03,JPX400,7011.T,三菱重工業,3792.0,3758.0,-0.9,3681.0,-2.93,,
2026-07-03,JPX400,7202.T,いすゞ自動車,2314.0,2319.5,0.24,2323.5,0.41,,
2026-07-03,JPX400,7259.T,アイシン,2282.5,2254.0,-1.25,2256.0,-1.16,,
2026-07-03,JPX400,7751.T,キヤノン,4260.0,4312.0,1.22,4466.0,4.84,,
2026-07-03,JPX400,7974.T,任天堂,7132.0,7106.0,-0.36,7294.0,2.27,,
2026-07-03,JPX400,8002.T,丸紅,4963.0,4862.0,-2.04,4988.0,0.5,,
2026-07-03,JPX400,8306.T,三菱UFJ FG,3326.0,3541.0,6.46,3473.0,4.42,,
2026-07-03,JPX400,8308.T,りそなHD,2245.5,2362.5,5.21,2224.5,-0.94,,
2026-07-03,JPX400,8316.T,三井住友FG,6672.0,6925.0,3.79,6721.0,0.73,,
2026-07-03,JPX400,8354.T,ふくおかFG,7221.0,7334.0,1.56,7081.0,-1.94,,
2026-07-03,JPX400,8411.T,みずほFG,8078.0,8417.0,4.2,7930.0,-1.83,,
2026-07-03,JPX400,8425.T,みずほリース,1262.0,1295.0,2.61,1294.0,2.54,,
2026-07-03,JPX400,8630.T,SOMPOホールディングス,6635.0,6478.0,-2.37,6630.0,-0.08,,
2026-07-03,JPX400,8697.T,日本取引所グループ,2179.0,2196.5,0.8,2142.0,-1.7,,
2026-07-03,JPX400,8750.T,第一生命HD,1843.0,1828.0,-0.81,1799.0,-2.39,,
2026-07-03,JPX400,9735.T,セコム,6573.0,6622.0,0.75,6745.0,2.62,,
2026-07-03,SP500,AAPL,Apple,308.63,315.32,2.17,333.74,8.14,,
2026-07-03,SP500,GOOGL,Alphabet (A),359.91,357.18,-0.76,346.77,-3.65,,
2026-07-03,SP500,GOOG,Alphabet (C),356.18,355.03,-0.32,346.12,-2.82,,
2026-07-03,SP500,MSFT,Microsoft,390.49,385.1,-1.38,393.82,0.85,,
2026-07-03,SP500,AMZN,Amazon,242.67,245.34,1.1,247.23,1.88,,
2026-07-03,SP500,NFLX,Netflix,77.65,73.37,-5.51,68.95,-11.2,,
2026-07-03,SP500,PLTR,Palantir,129.3,126.79,-1.94,132.38,2.38,,
2026-07-03,SP500,ISRG,Intuitive Surgical,426.01,406.78,-4.51,345.42,-18.92,,
2026-07-03,SP500,SCHW,Charles Schwab,97.0,103.12,6.31,101.56,4.7,,
2026-07-03,SP500,ACN,Accenture,137.35,135.23,-1.54,143.57,4.53,,
2026-07-03,SP500,MCK,McKesson,786.3,805.96,2.5,841.39,7.01,,
2026-07-03,SP500,NOC,Northrop Grumman,549.01,539.63,-1.71,521.57,-5.0,,
2026-07-03,SP500,LHX,L3Harris Technologies,302.07,290.77,-3.74,282.01,-6.64,,
2026-07-03,SP500,HOOD,Robinhood Markets,112.73,111.97,-0.67,99.96,-11.33,,
2026-07-03,SP500,MET,MetLife,90.06,91.65,1.77,94.0,4.37,,
2026-07-03,SP500,AMP,Ameriprise Financial,489.16,506.76,3.6,527.87,7.91,,
2026-07-03,SP500,AIG,American International Group,79.39,79.17,-0.28,80.5,1.4,,
2026-07-03,SP500,BR,Broadridge Financial,143.95,147.47,2.45,149.91,4.14,,
2026-07-03,SP500,DKNG,DraftKings,25.89,26.48,2.28,24.94,-3.67,,
2026-07-03,SP500,VRSN,VeriSign,256.43,270.11,5.33,277.66,8.28,,
2026-07-03,SP500,TEAM,Atlassian,83.84,88.86,5.99,93.29,11.27,,
2026-07-06,JPX400,1662.T,石油資源開発,1669.0,1729.0,3.59,1718.0,2.94,,
2026-07-06,JPX400,3402.T,東レ,1175.0,1154.5,-1.74,1165.0,-0.85,,
2026-07-06,JPX400,4063.T,信越化学工業,7415.0,7471.0,0.76,7205.0,-2.83,,
2026-07-06,JPX400,4503.T,アステラス製薬,2208.0,2146.0,-2.81,2196.5,-0.52,,
2026-07-06,JPX400,5020.T,ENEOSホールディングス,1260.0,1264.5,0.36,1300.5,3.21,,
2026-07-06,JPX400,5406.T,神戸製鋼所,1924.0,1917.0,-0.36,1969.5,2.36,,
2026-07-06,JPX400,5423.T,東京製鐵,1749.0,1763.0,0.8,1721.0,-1.6,,
2026-07-06,JPX400,6113.T,アマダ,3200.0,2866.0,-10.44,2849.0,-10.97,,
2026-07-06,JPX400,6141.T,DMG森精機,3775.0,3538.0,-6.28,3398.0,-9.99,,
2026-07-06,JPX400,6254.T,野村マイクロ・サイエンス,4700.0,4375.0,-6.91,4115.0,-12.45,,
2026-07-06,JPX400,6301.T,小松製作所,6749.0,6366.0,-5.67,6418.0,-4.9,,
2026-07-06,JPX400,6302.T,住友重機械工業,5477.0,5130.0,-6.34,5081.0,-7.23,,
2026-07-06,JPX400,6432.T,竹内製作所,7580.0,7190.0,-5.15,7170.0,-5.41,,
2026-07-06,JPX400,6501.T,日立製作所,4805.0,4802.0,-0.06,4792.0,-0.27,,
2026-07-06,JPX400,6503.T,三菱電機,6043.0,5592.0,-7.46,5591.0,-7.48,,
2026-07-06,JPX400,6506.T,安川電機,7449.0,5436.0,-27.02,5119.0,-31.28,,
2026-07-06,JPX400,6856.T,堀場製作所,27650.0,27175.0,-1.72,26895.0,-2.73,,
2026-07-06,JPX400,6954.T,ファナック,7477.0,6839.0,-8.53,6776.0,-9.38,,
2026-07-06,JPX400,6963.T,ローム,5782.0,5208.0,-9.93,4734.0,-18.13,,
2026-07-06,JPX400,6981.T,村田製作所,10250.0,9100.0,-11.22,8001.0,-21.94,,
2026-07-06,JPX400,8015.T,豊田通商,6286.0,6065.0,-3.52,6504.0,3.47,,
2026-07-06,JPX400,8031.T,三井物産,4667.0,4698.0,0.66,4824.0,3.36,,
2026-07-06,JPX400,8053.T,住友商事,1591.0,1563.0,-1.76,1573.5,-1.1,,
2026-07-06,JPX400,8591.T,オリックス,6388.0,6430.0,0.66,6502.0,1.78,,
2026-07-06,JPX400,8725.T,MS&ADインシュアランスGHD,4552.0,4513.0,-0.86,4740.0,4.13,,
2026-07-06,JPX400,9107.T,川崎汽船,2619.0,2657.0,1.45,2750.0,5.0,,
2026-07-06,JPX400,9302.T,三井倉庫HD,3603.0,3572.0,-0.86,3607.0,0.11,,
